player_id,teamName,firstName,lastName,vitals_Face ID,vitals_Play Type 2,vitals_Portrait ID,vitals_Headshot ID,vitals_Position,vitals_Secondary Position,vitals_Play Type 1,vitals_Play Initiator,vitals_Play Type 3,vitals_Play Type 4,vitals_Used Retirement Grace,vitals_Contract Thought,attributes_Intangibles,attributes_Driving Layup,attributes_Draw Foul,attributes_Left Foot Durability,attributes_Post Fade,attributes_3pt Shot,attributes_Post Hook,attributes_Interior Defense,attributes_Post Moves,attributes_Close Shot,attributes_Midrange Shot,attributes_Right Hip Durability,attributes_Vertical,attributes_Free Throw,attributes_Ball Control,attributes_Passing IQ,attributes_Right Elbow Durability,attributes_Pass Accuracy,attributes_Right Knee Durability,attributes_Offensive Rebound,attributes_Standing Dunk,attributes_Driving Dunk,attributes_Shot IQ,attributes_Agility,attributes_Passing Vision,attributes_Hands,attributes_Defensive Rebound,attributes_Speed,attributes_Perimeter Defense,attributes_Block,attributes_Offensive Consistency,attributes_Steal,attributes_Right Ankle Durability,attributes_Speed with Ball,attributes_Strength,attributes_Stamina,attributes_Left Ankle Durability,attributes_Left Knee Durability,attributes_Hustle,attributes_Pass Perception,attributes_Defensive Consistency,attributes_Help Defense IQ,attributes_Potential,attributes_Head Durability,attributes_Left Shoulder Durability,attributes_Right Shoulder Durability,attributes_Right Foot Durability,attributes_Left Elbow Durability,attributes_Left Hand Durability,attributes_Right Hand Durability,attributes_Left Hip Durability,attributes_Miscanellous Durability,badges_Rise Up,badges_Ankle Assassin,badges_Float Game,badges_Challenger,badges_Posterizer,badges_Physical Finisher,badges_Off-Ball Pest,badges_Limitless Range,badges_Layup Mixmaster,badges_Aerial Wizard,badges_Hook Specialist,badges_Pick Dodger,badges_Paint Prodigy,badges_Laid Back,badges_Post Powerhouse,badges_Boxout Beast,badges_On-Ball Menace,badges_Post-Up Poet,badges_Post Fade Phenom,badges_Deadeye,badges_Dimer,badges_Slippery Off-Ball,badges_Mini Marksman,badges_Set Shot Specialist,badges_Shifty Shooter,badges_Reserved,badges_Bail Out,badges_Break Starter,badges_Finance Savvy,badges_Handles for Days,badges_Expressive,badges_Keep It Real,badges_Unpluckable,badges_Rebound Chaser,badges_High-Flying Denier,badges_Versatile Visionary,badges_Extremely Confident,badges_Lightning Launch,badges_Strong Handle,badges_Post Lockdown,badges_Brick Wall,badges_Glove,badges_Interceptor,badges_Pogo Stick,badges_Paint Patroller,badges_Immovable Enforcer,badges_Friendly,badges_Enforcer,badges_Team Player,badges_Pat My Back,badges_Work Ethic,badges_Unpredictable,badges_Media Ringmaster,badges_Warm Weather Fan,badges_Alpha Dog,tendencies_Contested Jumper Mid,tendencies_Spot Up Shot Mid,tendencies_Off Screen Shot Mid,tendencies_Crash,tendencies_Contested Jumper 3pt,tendencies_Driving Step Back,tendencies_Shot Close,tendencies_Drive Pull Up Mid,tendencies_Setup With Sizeup,tendencies_Driving Dunk Tendency,tendencies_Drive Pull Up 3pt,tendencies_Shot Close Left,tendencies_Spot Up Shot 3pt,tendencies_Off Screen Shot 3pt,tendencies_Shot Close Middle,tendencies_Shot Close Right,tendencies_Shot Mid Center,tendencies_Shot Mid Left,tendencies_Shot Mid Left Center,tendencies_Shot Mid Right,tendencies_Dish To Open Man,tendencies_Shot Mid Right Center,tendencies_Standing Dunk Tendency,tendencies_Shot Mid,tendencies_Driving Spin,tendencies_Shot 3pt,tendencies_Stepback Jumper Mid,tendencies_Shot 3pt Center,tendencies_Euro Step Layup,tendencies_Shot 3pt Left,tendencies_Shot 3pt Left Center,tendencies_Spin Layup,tendencies_Shot 3pt Right,tendencies_Shot 3pt Right Center,tendencies_Shot Under Basket,tendencies_Spin Jumper Tendency,tendencies_Step Through Shot,tendencies_Off Screen Drive,tendencies_Spot Up Drive,tendencies_Stepback Jumper 3pt,tendencies_Driving Layup Tendency,tendencies_Transition Pull Up 3pt,tendencies_Use Glass,tendencies_Triple Threat Jab Step,tendencies_Touches,tendencies_Flashy Dunk,tendencies_Drive Right,tendencies_Alley-Oop,tendencies_Driving Double Crossover,tendencies_Transition Spot Up,tendencies_Putback Dunk,tendencies_Hop Step Layup,tendencies_No Setup Dribble,tendencies_Floater,tendencies_Triple Threat Pump Fake,tendencies_Triple Threat Idle,tendencies_Pass Interception,tendencies_Driving Dribble Hesitation,tendencies_Setup With Hesitation,tendencies_Triple Threat Shoot,tendencies_Drive,tendencies_On Ball Steal,tendencies_Driving Behind The Back,tendencies_Driving Crossover,tendencies_Driving Half Spin,tendencies_Driving In And Out,tendencies_No Driving Dribble Move,tendencies_Attack Strong On Drive,tendencies_Flashy Pass,tendencies_Alley Oop Pass,tendencies_Post Up,tendencies_Post Shimmy Shot,tendencies_Post Face Up,tendencies_Post Back Down,tendencies_Post Aggressive Backdown,tendencies_Shoot From Post,tendencies_Post Hook Left,tendencies_Post Hook Right,tendencies_Post Fade Left,tendencies_Post Fade Right,tendencies_Post Up And Under,tendencies_Post Hop Shot Tendency,tendencies_Post Step Back Shot,tendencies_Post Drive,tendencies_Post Spin,tendencies_Post Drop Step,tendencies_Post Hop Step,tendencies_Shoot,tendencies_Roll Vs Pop,tendencies_Iso Vs Elite Defender,tendencies_Iso Vs Good Defender,tendencies_Iso Vs Average Defender,tendencies_Iso Vs Poor Defender,tendencies_Play Discipline,tendencies_Take Charge,tendencies_Contest Shot,tendencies_Block Shot,tendencies_Foul,tendencies_Hard Foul
2034,71 Bucks,Oscar,Robertson,733,Guard Post Up,733,0,PG,SG,Isolation,Yes,P&R Ball Handler,Mid Range,1,0,90,98,73,88,82,80,70,55,85,89,87,88,86,85,89,98,88,98,88,63,25,50,85,85,97,90,63,74,86,45,98,72,88,79,75,90,88,88,83,75,90,84,98,88,88,88,88,88,88,88,88,88,0,3,3,0,0,2,0,1,4,0,0,3,0,1,0,0,0,0,0,3,3,0,0,0,1,0,3,3,0,1,0,0,3,3,0,3,0,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,70,65,65,45,0,10,50,25,55,10,0,20,25,20,40,40,10,20,15,40,75,15,5,85,40,5,10,30,0,10,25,80,10,25,60,25,10,75,75,0,65,0,65,55,85,0,60,50,20,35,50,75,10,80,35,10,65,10,45,65,85,35,50,60,0,45,50,75,40,75,40,5,75,25,25,45,5,10,25,25,5,15,20,25,10,10,20,75,45,10,30,60,85,25,30,35,5,40,40
2035,71 Bucks,Jon,McGlocklin,1929,3 PT,2104,0,SG,SF,Mid Range,No,N/A,N/A,0,0,80,57,53,85,51,87,25,34,25,82,89,85,30,86,67,64,85,65,85,39,25,47,80,68,63,72,35,60,65,25,80,50,85,62,53,83,85,85,85,58,75,63,85,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,75,65,50,0,15,40,15,25,45,0,15,20,25,55,30,10,20,25,25,40,20,25,85,30,5,0,30,0,10,25,50,10,25,50,25,35,40,40,0,45,0,20,35,65,25,55,25,10,25,25,50,50,55,40,25,35,0,25,45,40,25,25,25,0,30,65,60,5,15,10,0,80,20,15,15,5,5,20,15,0,0,25,10,0,5,5,70,40,5,20,45,70,75,30,15,5,40,35
2036,71 Bucks,Bob,Dandridge,1930,Cutter,2105,0,SF,SG,Isolation,No,Mid Range,P&R Roll Man,0,0,80,83,72,85,80,77,40,60,55,86,86,85,85,70,73,75,85,70,85,72,46,60,75,87,64,83,70,81,87,55,85,70,85,78,60,88,85,85,95,84,85,88,89,85,85,85,85,85,85,85,85,85,0,0,0,2,0,0,0,0,1,2,0,2,0,0,0,0,2,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,65,50,45,20,0,25,50,10,20,70,0,20,0,0,55,25,10,25,25,25,35,15,45,70,50,0,0,30,0,10,25,65,10,25,75,35,20,65,65,0,60,0,20,35,75,50,55,50,0,0,65,65,35,65,30,35,65,0,45,50,65,50,25,25,0,15,65,65,5,30,35,5,65,35,25,40,10,15,20,20,20,10,15,35,5,20,25,75,50,5,25,50,80,55,10,40,20,60,50
2037,71 Bucks,Greg,Smith,1931,Post Up Low,2106,0,PF,SF,Mid Range,No,N/A,N/A,0,0,98,65,66,80,60,35,60,82,60,65,50,80,71,66,54,64,80,68,80,79,60,75,65,49,64,66,70,69,49,44,65,68,80,67,63,82,80,80,98,68,70,70,76,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,25,0,0,75,10,20,75,0,40,0,0,25,35,10,35,25,20,35,10,60,45,0,0,0,30,0,10,25,60,10,25,70,35,45,45,45,0,70,0,70,20,50,75,55,55,0,0,75,65,55,60,25,55,60,0,25,5,45,50,0,0,0,0,75,65,5,10,45,0,30,70,35,65,25,15,5,5,20,0,0,25,0,50,50,60,75,0,5,20,45,95,35,25,15,70,65
2038,71 Bucks,Kareem,Abdul-Jabbar,4642,N/A,4642,0,C,PF,Post Up Low,No,N/A,N/A,1,0,80,84,84,80,94,30,99,96,98,97,88,80,68,69,48,70,80,58,74,95,95,65,83,37,46,98,96,78,37,88,99,56,73,42,83,95,73,74,95,92,95,95,98,80,80,80,80,80,80,80,80,88,3,0,3,3,0,3,0,0,0,3,4,0,4,0,4,4,0,4,4,0,0,0,0,3,0,0,0,2,0,0,1,0,0,3,0,0,0,0,0,4,3,0,0,3,4,0,0,0,0,0,0,0,0,0,1,10,25,25,5,0,0,99,0,0,75,0,20,0,0,60,20,10,20,25,25,30,20,95,30,0,0,0,25,0,10,10,40,10,45,85,60,15,45,45,0,55,0,25,20,99,65,60,80,0,0,85,35,99,45,20,60,60,0,0,30,50,35,0,5,0,0,75,70,0,0,99,15,20,80,75,99,99,99,25,25,30,0,0,50,25,60,60,99,99,25,50,80,99,95,25,85,85,50,50
2039,71 Bucks,Dick,Cunningham,1934,N/A,2109,0,C,PF,Post Up Low,No,N/A,N/A,0,0,98,25,66,80,64,25,65,73,65,48,35,80,58,66,26,49,80,40,80,78,66,40,80,25,42,63,79,62,25,70,65,55,80,49,74,65,80,80,90,65,65,60,75,80,80,80,80,80,80,80,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,10,0,0,75,0,0,45,0,45,0,0,10,45,10,35,15,30,25,10,50,10,0,0,0,30,0,10,25,30,10,25,90,45,45,20,15,0,40,0,55,5,50,15,55,35,0,0,70,25,99,25,5,90,55,0,0,0,15,50,0,0,0,0,80,75,0,0,20,0,10,90,25,20,15,35,0,0,25,0,0,0,0,50,50,55,99,0,0,0,5,95,40,65,50,80,70
2040,71 Bucks,Lucius,Allen,1933,Isolation,2108,0,PG,SG,P&R Ball Handler,Yes,Mid Range,3 PT,0,0,85,85,67,82,44,75,25,33,25,84,82,82,60,70,86,88,82,87,82,52,25,50,62,76,84,70,44,85,62,32,80,85,82,85,50,85,82,82,75,48,80,60,82,82,82,82,82,82,82,82,82,82,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,45,55,55,50,0,10,45,10,35,35,0,20,10,10,45,35,10,20,15,40,50,15,25,80,50,0,0,30,0,10,25,75,10,25,55,10,30,65,65,0,65,0,15,45,55,25,55,25,0,10,35,80,30,80,30,25,80,0,35,25,55,65,25,45,0,0,55,50,25,50,5,0,80,20,5,10,0,0,15,15,5,0,15,0,0,0,0,60,30,0,5,25,55,45,30,20,10,55,45
2041,71 Bucks,Michael,Davis,1,N/A,2524,0,C,N/A,P&R Roll Man,No,N/A,N/A,0,0,25,53,57,75,55,25,55,73,55,52,35,75,45,61,35,30,75,30,75,85,65,55,40,36,30,34,88,31,36,48,35,51,75,31,61,70,75,75,39,73,35,70,70,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,10,0,0,75,0,10,50,0,25,0,0,45,30,10,20,15,40,20,15,60,25,5,0,0,30,0,10,25,25,10,25,80,35,15,25,25,0,50,0,25,10,65,35,65,45,0,0,55,25,80,25,15,75,45,0,10,15,40,25,0,5,0,5,75,80,5,0,35,5,20,80,25,30,15,15,15,15,25,5,5,5,5,25,25,65,90,0,5,25,45,95,25,65,50,55,65
2042,71 Bucks,David,Miller,1,N/A,1816,0,PG,N/A,P&R Ball Handler,Yes,N/A,N/A,0,0,25,72,61,75,25,58,25,33,25,55,68,75,73,79,74,77,75,77,75,27,25,52,55,66,77,75,43,69,45,30,35,44,75,67,54,85,75,75,67,33,35,45,65,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,65,55,35,0,5,55,0,15,45,0,45,0,0,15,40,25,25,25,5,25,20,25,75,5,0,5,25,0,20,20,35,10,25,70,25,25,55,55,0,65,0,25,25,65,25,55,35,0,5,35,45,75,25,20,55,55,0,10,25,55,35,5,5,0,0,60,75,5,5,15,5,65,35,10,25,5,5,15,15,5,5,10,5,10,5,5,65,35,0,0,10,35,75,25,45,25,55,55
2043,71 Bucks,James,Smith,1,N/A,1817,0,SF,N/A,Cutter,No,N/A,N/A,0,0,25,72,44,75,45,52,45,58,45,46,71,75,76,59,57,68,75,68,75,58,55,60,45,76,68,61,69,47,70,61,35,59,75,46,49,77,75,75,66,58,35,70,67,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,45,35,0,0,35,10,10,25,0,20,0,0,55,25,10,25,20,25,45,20,15,65,5,0,0,30,0,10,25,45,10,25,65,10,25,35,35,0,50,0,15,25,40,10,55,25,0,10,25,45,80,35,10,65,55,5,10,15,55,35,0,5,0,0,65,55,5,5,10,5,65,35,5,15,5,5,15,15,5,5,10,5,5,10,5,45,65,0,0,0,10,95,25,45,25,55,65
2044,71 Bucks,David,Williams,1,N/A,1818,0,PG,N/A,P&R Ball Handler,Yes,N/A,N/A,0,0,25,72,61,75,25,58,25,33,25,55,68,75,73,79,74,77,75,77,75,27,25,52,55,66,77,75,43,69,45,30,35,44,75,67,54,85,75,75,67,33,35,45,65,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,55,40,15,0,5,50,15,20,10,0,30,0,0,40,30,25,15,10,25,30,25,0,75,10,0,15,25,0,15,20,45,15,25,65,15,25,45,45,0,60,0,15,25,45,5,60,20,0,15,20,45,55,30,30,45,50,0,25,25,45,35,0,15,0,0,70,70,5,5,15,0,80,20,5,10,5,0,15,15,0,0,10,5,0,5,10,40,50,0,0,5,25,95,35,25,5,60,45
2045,71 Bucks,William,Jones,1,N/A,1820,0,SF,N/A,Cutter,No,N/A,N/A,0,0,25,72,44,75,45,52,45,58,45,46,71,75,76,59,57,68,75,68,75,58,55,60,45,76,68,61,69,47,70,61,35,59,75,46,49,77,75,75,66,58,35,70,67,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,65,25,0,30,30,15,30,5,5,10,0,0,65,25,30,35,15,10,70,10,0,75,30,0,25,15,0,15,25,65,25,20,35,15,45,50,45,0,75,5,25,20,60,0,40,15,35,25,5,65,25,55,55,25,75,45,45,25,75,55,30,40,35,20,50,30,25,75,0,0,90,10,5,10,0,0,5,5,0,5,10,0,0,0,0,65,5,0,5,25,35,75,15,50,10,50,35
2046,71 Bucks,John,Brown,1,N/A,4845,0,PG,N/A,P&R Ball Handler,Yes,N/A,N/A,0,0,25,72,61,75,25,58,25,33,25,55,68,75,73,79,74,77,75,77,75,27,25,25,55,66,77,75,43,69,45,30,35,44,75,67,54,85,75,75,67,33,35,45,65,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,65,65,25,0,15,45,15,20,0,0,30,0,0,40,30,15,15,20,30,65,20,0,75,15,0,25,15,0,15,15,40,25,30,55,10,25,35,35,0,60,0,10,35,50,0,55,20,0,45,15,35,65,35,35,30,70,25,15,30,45,65,10,20,5,30,50,35,25,75,0,0,85,15,5,10,0,0,15,15,0,0,10,0,0,0,0,40,0,0,5,20,40,95,15,25,5,65,35
2047,71 Lakers,Jerry,West,756,Mid Range,2112,0,PG,SG,P&R Ball Handler,Yes,3 PT,Isolation,1,0,80,94,85,82,43,85,43,44,54,95,95,82,60,83,86,96,82,96,82,35,25,25,80,96,95,98,35,84,95,40,98,98,82,84,60,95,82,82,97,95,95,90,96,82,82,82,82,82,82,82,82,82,0,3,2,3,0,0,3,3,3,0,0,3,0,1,0,0,3,0,0,3,3,3,3,3,4,0,3,3,0,3,0,0,2,0,0,3,0,3,2,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,1,85,90,85,40,10,10,35,45,30,50,0,25,25,35,45,30,10,20,15,40,80,15,25,90,35,10,10,30,0,10,25,80,10,25,50,15,10,60,60,0,65,0,50,70,90,25,75,25,5,35,25,80,20,85,20,10,95,15,50,90,80,90,35,45,5,35,50,80,40,75,15,5,80,20,20,30,5,15,25,25,5,10,25,25,5,10,15,90,25,15,35,65,90,35,20,45,25,40,40
2048,71 Lakers,Gail,Goodrich,757,P&R Ball Handler,757,0,SG,PG,Mid Range,Yes,3 PT,N/A,0,0,80,75,89,93,60,88,25,35,49,88,92,93,58,77,79,84,93,82,93,49,25,25,98,75,85,98,47,74,72,27,90,73,93,71,50,98,93,93,98,35,80,72,92,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,85,80,35,5,25,35,35,30,45,0,20,25,30,55,25,10,20,25,25,50,20,15,85,45,10,5,30,0,10,25,70,10,25,45,10,15,50,50,0,55,0,55,55,75,25,45,25,10,35,25,70,15,70,35,10,65,10,55,60,70,45,35,55,0,25,50,75,25,25,15,0,75,25,25,30,10,10,30,30,5,0,25,25,5,10,10,75,20,10,30,55,85,45,30,25,5,55,45
2049,71 Lakers,Keith,Erickson,1937,3 PT,2113,0,SF,SG,Mid Range,No,N/A,N/A,0,0,90,75,49,80,55,67,55,54,55,74,68,80,79,80,66,68,80,70,80,50,38,81,75,68,69,70,60,73,60,35,70,70,80,67,60,95,80,80,77,55,60,60,77,80,80,80,80,80,80,80,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,45,50,0,10,45,10,25,60,0,20,10,10,55,25,10,25,25,25,35,15,35,55,20,0,0,30,0,10,25,50,10,25,75,25,35,40,40,0,65,0,30,25,60,45,55,25,0,10,50,50,50,55,25,50,55,0,25,25,60,35,15,15,0,15,65,65,5,15,25,0,60,40,25,15,15,15,15,15,5,0,10,15,5,25,25,65,55,0,10,35,50,95,30,35,20,65,55
2050,71 Lakers,Elgin,Baylor,732,Isolation,2119,0,SF,PF,Post Up Low,No,P&R Roll Man,Cutter,0,0,90,70,68,85,60,70,77,60,66,75,70,85,60,78,66,62,84,64,60,75,50,65,77,80,60,73,76,66,75,50,60,55,84,63,70,75,85,60,65,62,60,76,96,85,84,82,85,81,82,84,85,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,45,35,0,15,55,15,20,70,0,20,0,0,55,36,10,25,25,25,15,15,50,70,35,0,0,30,0,10,25,65,10,25,70,15,15,70,70,0,65,0,25,40,70,70,60,50,5,0,60,70,40,55,35,25,45,5,40,70,70,35,25,25,0,15,65,85,5,15,25,10,65,35,30,30,15,15,15,25,15,15,10,55,20,25,25,65,50,10,30,55,85,35,40,40,30,65,55
2051,71 Lakers,Wilt,Chamberlain,752,P&R Roll Man,752,0,C,PF,Post Up Low,No,N/A,N/A,1,0,98,41,90,99,60,25,91,95,90,78,37,99,68,54,44,77,99,75,99,96,98,49,88,40,74,98,98,77,40,94,98,59,99,25,98,98,99,99,90,85,95,96,97,99,99,99,99,99,99,99,99,99,4,0,0,3,0,0,0,0,0,4,2,0,3,0,3,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,3,0,0,0,0,3,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,10,5,0,0,85,0,0,75,0,45,0,0,10,45,10,35,15,30,35,10,99,5,0,0,0,30,0,10,25,40,10,25,95,35,15,25,25,0,45,0,45,5,75,65,75,80,0,0,95,35,99,40,25,70,55,0,0,5,25,45,0,0,0,0,80,65,10,0,99,0,10,90,99,75,25,35,40,55,35,0,0,50,5,90,90,75,99,10,30,65,90,95,10,99,99,30,45
2052,71 Lakers,Willie,McCarter,1940,P&R Ball Handler,2116,0,SG,PG,Mid Range,No,N/A,N/A,0,0,70,75,52,80,55,59,25,25,35,72,66,80,75,65,72,78,80,70,80,31,25,55,70,53,68,76,31,72,48,25,49,65,80,72,25,83,80,80,80,56,50,56,75,80,80,80,80,80,80,80,80,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,55,65,40,0,15,40,10,35,50,0,45,10,10,10,45,10,35,15,30,35,10,25,85,30,0,0,30,0,10,25,65,10,25,70,5,35,55,50,0,70,0,20,25,60,35,55,25,0,10,25,70,40,75,35,40,50,0,25,25,50,45,25,20,0,0,60,65,5,15,0,0,80,20,15,0,0,0,10,10,5,0,10,10,0,0,0,70,30,0,0,5,15,95,20,25,5,65,45
2053,71 Lakers,Rick,Roberson,1941,N/A,2117,0,C,PF,Post Up Low,No,N/A,N/A,0,0,85,77,76,80,62,25,63,74,63,74,35,80,65,62,31,43,80,41,80,89,80,66,70,40,40,65,89,37,40,40,65,54,80,25,63,68,80,80,85,64,70,74,75,80,80,80,80,80,80,80,80,63,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,10,0,0,75,0,0,65,0,25,0,0,45,30,10,20,15,40,20,15,80,30,0,0,0,30,0,10,25,45,10,25,80,65,55,25,25,0,55,0,35,5,50,50,60,50,0,0,75,45,95,45,25,70,45,0,5,0,25,30,0,0,0,0,80,80,0,0,50,0,15,85,30,30,25,35,5,5,25,0,0,25,0,50,50,55,99,0,0,5,15,95,20,55,45,85,65
2054,71 Lakers,Fred,Hetzel,2977,N/A,1823,0,PF,SF,P&R Roll Man,No,N/A,N/A,0,0,50,74,72,85,71,74,72,75,72,75,82,85,62,84,62,58,85,49,85,59,60,50,79,51,32,80,62,62,69,69,80,65,85,55,66,80,85,85,77,58,65,72,77,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,45,25,0,0,60,10,15,65,0,20,0,0,55,25,10,25,20,25,20,20,60,60,0,0,0,30,0,10,25,45,10,25,70,35,55,35,35,0,50,0,45,20,55,50,55,35,0,10,70,45,60,55,30,50,45,0,25,10,35,35,0,0,0,0,75,80,5,10,45,5,45,55,25,50,50,50,10,10,5,5,5,35,5,35,25,65,50,0,0,10,25,95,35,55,35,95,50
2055,71 Lakers,John,Brown,1,N/A,1824,0,C,N/A,P&R Roll Man,No,N/A,N/A,0,0,25,53,57,75,55,25,55,73,55,52,35,75,45,61,35,30,75,30,75,85,65,55,40,36,30,34,88,31,36,48,35,51,75,31,61,70,75,75,39,73,35,70,70,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,45,10,0,0,80,0,5,55,0,45,0,0,5,50,10,35,15,30,25,10,75,40,5,0,0,30,0,10,25,25,10,25,80,45,25,35,35,0,45,0,25,15,65,45,60,55,0,0,65,25,90,25,20,65,40,0,5,15,40,20,0,5,0,0,80,75,5,0,55,5,10,90,25,45,45,45,25,25,35,5,5,5,5,25,35,65,90,5,25,45,65,95,25,65,45,65,65
2056,71 Lakers,Richard,Johnson,1,N/A,1827,0,PG,N/A,P&R Ball Handler,Yes,N/A,N/A,0,0,25,72,61,75,25,58,25,33,25,55,68,75,73,79,74,77,75,77,75,27,25,52,55,66,77,75,43,69,45,30,35,44,75,67,54,85,75,75,67,33,35,45,65,75,75,75,75,75,75,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,55,45,15,0,5,70,5,10,65,0,25,0,0,50,25,25,25,25,5,25,20,40,55,5,0,5,20,0,20,20,45,20,20,65,10,25,65,65,0,65,0,25,20,65,15,55,45,0,5,35,35,80,35,25,55,25,0,10,25,60,45,5,10,5,0,70,75,5,5,10,5,50,50,15,25,5,5,15,15,10,5,0,5,10,5,5,65,65,0,5,25,50,90,25,25,25,45,55
