NBA_ID,Season,Player,Deadeye,Limitless Range,Mini Marksman,Set Shot Specialist,Shifty Shooter,Aerial Wizard,Float Game,Hook Specialist,Layup Mixmaster,Paint Prodigy,Physical Finisher,Posterizer,Post Fade Phenom,Post Powerhouse,Post Up Poet,Rise Up,Ankle Assassin,Bail Out,Break Starter,Dimer,Handles for Days,Lightning Launch,Strong Handle,Unpluckable,Versatile Visionary,Challenger,Glove,High Flying Denier,Immovable Enforcer,Interceptor,Off Ball Pest,On-Ball Menace,Paint Patroller,Pick Dodger,Post Lockdown,Boxout Beast,Rebound Chaser,Brick Wall,Pogo Stick,Slippery Off Ball
201962,2013-14,Toney Douglas,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
201962,2014-15,Toney Douglas,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201962,2015-16,Toney Douglas,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,2,2,2,2,2,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,4
201962,2016-17,Toney Douglas,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,2,1,2,2,0,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0
201964,2013-14,Victor Claver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201964,2014-15,Victor Claver,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201965,2013-14,Jeff Ayres,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201965,2014-15,Jeff Ayres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201965,2015-16,Jeff Ayres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201967,2013-14,Dante Cunningham,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0
201967,2014-15,Dante Cunningham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
201967,2015-16,Dante Cunningham,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
201967,2016-17,Dante Cunningham,1,0,0,2,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
201967,2017-18,Dante Cunningham,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
201967,2018-19,Dante Cunningham,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0
201971,2013-14,DeJuan Blair,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0
201971,2014-15,DeJuan Blair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201971,2015-16,DeJuan Blair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201973,2013-14,Jonas Jerebko,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201973,2014-15,Jonas Jerebko,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
201973,2015-16,Jonas Jerebko,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
201973,2016-17,Jonas Jerebko,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201973,2017-18,Jonas Jerebko,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2
201973,2018-19,Jonas Jerebko,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
201975,2013-14,Jodie Meeks,1,1,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
201975,2014-15,Jodie Meeks,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201975,2015-16,Jodie Meeks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201975,2016-17,Jodie Meeks,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2
201975,2017-18,Jodie Meeks,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
201975,2018-19,Jodie Meeks,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201976,2013-14,Patrick Beverley,1,0,2,0,0,0,1,0,1,4,0,0,0,0,0,0,2,0,1,0,2,3,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
201976,2014-15,Patrick Beverley,1,1,2,0,0,0,1,0,1,4,0,0,0,0,0,0,2,0,2,0,2,3,0,2,0,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0
201976,2015-16,Patrick Beverley,0,0,1,2,1,2,1,0,0,1,1,0,1,0,0,0,1,0,2,2,1,3,1,1,0,0,2,0,1,0,0,2,0,2,0,0,0,0,0,3
201976,2016-17,Patrick Beverley,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,2,3,1,2,2,1,0,2,2,0,1,2,2,2,0,0,0,0,1,0,0,1
201976,2017-18,Patrick Beverley,0,0,1,2,1,0,1,0,1,1,2,0,0,0,0,0,1,0,1,2,2,2,2,2,0,2,2,0,1,3,3,2,0,2,0,1,1,0,0,2
201976,2018-19,Patrick Beverley,1,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,1,2,1,0,2,0,0,1,1,2,1,0,0,0,0,1,0,0,2
201976,2019-20,Patrick Beverley,0,0,1,2,0,0,2,0,0,1,1,0,0,0,0,0,1,0,2,1,1,2,2,1,0,3,1,0,1,2,3,3,0,3,0,0,1,0,0,2
201976,2020-21,Patrick Beverley,0,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,1,0,2,1,1,1,1,2,3,0,3,0,0,0,0,0,1
201976,2021-22,Patrick Beverley,0,0,1,2,0,0,2,0,0,1,1,0,0,0,0,0,1,0,2,3,1,1,2,1,1,2,2,1,1,2,0,2,1,2,0,0,1,0,0,1
201976,2022-23,Patrick Beverley,0,0,1,2,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,3,1,0,1,1,3,3,0,3,0,0,0,0,0,0
201976,2023-24,Patrick Beverley,0,0,1,1,0,0,3,0,0,2,1,0,1,0,0,0,1,0,2,0,2,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
201977,2013-14,Marcus Thornton,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201977,2014-15,Marcus Thornton,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201977,2015-16,Marcus Thornton,0,0,0,2,0,2,1,0,0,1,1,0,2,0,0,0,1,0,0,2,1,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
201977,2016-17,Marcus Thornton,0,0,0,0,1,2,2,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201978,2013-14,Chase Budinger,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201978,2014-15,Chase Budinger,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201978,2015-16,Chase Budinger,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201979,2013-14,Nick Calathes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,2,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0
201979,2014-15,Nick Calathes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0
201980,2013-14,Danny Green,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,4,1,1,0,0,0,0,0,0,0
201980,2014-15,Danny Green,2,2,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,2,0,0,4,0,1,0,0,0,0,0,1,0
201980,2015-16,Danny Green,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,3,1,0,0,0,0,0,0,0,1
201980,2016-17,Danny Green,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,1,2,3,2,0,0,0,0,0,0,0,1
201980,2017-18,Danny Green,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,2,2,1,2,2,1,2,0,1,0,0,1,0
201980,2018-19,Danny Green,3,2,0,3,3,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,2,1,0,2,0,0,1,1,3,1,0,0,1,1,1,0,0,2
201980,2019-20,Danny Green,1,0,0,2,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,2,0,2,2,4,3,0,3,0,1,1,0,0,1
201980,2020-21,Danny Green,2,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,2,2,0,1,2,3,1,0,2,0,0,1,0,0,2
201980,2021-22,Danny Green,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,1,2,1,1,0,0,2,1,0,0,0,2
201980,2022-23,Danny Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
201980,2023-24,Danny Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201985,2013-14,AJ Price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201985,2014-15,AJ Price,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201986,2013-14,Nando De Colo,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
201988,2013-14,Patty Mills,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,4,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
201988,2014-15,Patty Mills,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
201988,2015-16,Patty Mills,1,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,1,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,3
201988,2016-17,Patty Mills,2,1,2,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,2,2,2,2,0,1,0,0,0,1,3,1,0,1,0,0,0,0,0,4
201988,2017-18,Patty Mills,1,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,1,2,2,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,2
201988,2018-19,Patty Mills,2,1,2,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,2,2,2,2,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,2
201988,2019-20,Patty Mills,2,1,2,2,2,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,1,2,2,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,3
201988,2020-21,Patty Mills,2,1,2,2,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,2
201988,2021-22,Patty Mills,2,1,2,2,2,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
201988,2022-23,Patty Mills,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
201988,2023-24,Patty Mills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201988,2024-25,Patty Mills,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201991,2014-15,Lester Hudson,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202066,2013-14,Garrett Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
202066,2014-15,Garrett Temple,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
202066,2015-16,Garrett Temple,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,2,1,0,0,0,3,2,0,2,0,0,0,0,0,4
202066,2016-17,Garrett Temple,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,2,0,1,2,1,0,2,2,0,1,2,0,2,0,2,0,0,0,0,0,0
202066,2017-18,Garrett Temple,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,2,1,0,1,1,0,2,0,0,0,0,0,0,0,2
202066,2018-19,Garrett Temple,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,1,1,1,3,0,3,0,0,0,0,0,1
202066,2019-20,Garrett Temple,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,0,1,1,2,2,0,2,0,0,0,0,0,1
202066,2020-21,Garrett Temple,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,1,1,3,3,0,3,1,0,0,0,0,0
202066,2021-22,Garrett Temple,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,1,3,2,0,0,0,0,0,0,0,0
202066,2022-23,Garrett Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202066,2023-24,Garrett Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202066,2024-25,Garrett Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202066,2025-26,Garrett Temple,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202077,2014-15,Jerel McNeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202083,2013-14,Wesley Matthews,1,2,0,2,0,2,0,1,0,3,0,0,3,0,3,0,1,0,1,0,0,1,0,2,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0
202083,2014-15,Wesley Matthews,1,3,0,1,0,0,0,1,0,3,0,0,3,0,3,0,1,0,1,0,0,0,0,2,0,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0
202083,2015-16,Wesley Matthews,0,0,0,2,0,0,0,1,0,0,1,0,2,1,2,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,2,0,2,0,0,0,0,0,1
202083,2016-17,Wesley Matthews,0,0,0,2,0,0,1,2,0,1,1,0,2,1,0,0,1,0,0,0,0,0,3,1,0,3,0,0,2,1,2,3,0,3,3,0,0,0,0,1
202083,2017-18,Wesley Matthews,1,1,0,2,1,0,2,1,0,1,1,0,3,2,2,0,1,0,0,1,0,0,3,1,0,3,1,0,3,1,2,2,0,3,0,1,0,0,0,1
202083,2018-19,Wesley Matthews,0,1,0,2,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,2,1,0,2,0,0,2,0,1,2,0,2,0,0,0,0,0,1
202083,2019-20,Wesley Matthews,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,3,0,0,2,0,4,3,0,3,0,0,0,0,0,1
202083,2020-21,Wesley Matthews,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,1,0,1,1,0,0,0,0,0
202083,2021-22,Wesley Matthews,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,4,2,0,3,3,1,0,0,0,0
202083,2022-23,Wesley Matthews,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0
202083,2023-24,Wesley Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202087,2013-14,Alonzo Gee,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202087,2014-15,Alonzo Gee,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202087,2015-16,Alonzo Gee,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,2,2,0,0,2,0,0,2,0,2,2,0,2,0,0,0,0,0,0
202087,2016-17,Alonzo Gee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202091,2013-14,Dionte Christmas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202130,2013-14,Reggie Williams,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202130,2014-15,Reggie Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202130,2016-17,Reggie Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202197,2013-14,Shane Edwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202322,2013-14,John Wall,1,0,0,0,1,0,1,0,2,1,0,1,2,0,0,0,2,3,4,0,2,2,0,2,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0
202322,2014-15,John Wall,0,0,0,0,1,0,2,0,2,1,0,1,2,0,0,0,2,4,4,0,2,2,0,2,0,1,2,0,0,0,4,1,0,0,0,0,0,0,0,0
202322,2015-16,John Wall,0,0,0,2,1,0,2,0,2,2,2,2,2,0,0,0,2,3,4,4,2,5,3,2,2,2,2,0,2,0,3,2,0,2,0,0,0,0,0,4
202322,2016-17,John Wall,0,0,0,1,1,2,0,0,3,1,3,2,3,0,0,0,2,4,4,4,2,4,3,2,4,2,2,0,2,3,4,2,0,1,0,0,0,0,0,1
202322,2017-18,John Wall,0,0,0,1,1,2,0,0,2,0,2,1,0,0,0,0,2,3,4,4,2,3,3,2,4,2,1,2,2,2,2,2,1,4,0,0,0,0,0,2
202322,2018-19,John Wall,0,0,0,2,0,0,1,0,3,1,3,2,1,0,0,0,2,2,3,4,2,3,3,2,4,2,2,0,2,2,3,1,0,0,0,1,0,0,0,2
202322,2020-21,John Wall,0,0,1,1,0,0,2,0,2,1,2,2,0,0,0,0,2,1,3,3,2,2,3,2,2,1,0,0,2,1,0,1,0,2,0,0,0,0,0,1
202322,2022-23,John Wall,0,0,1,1,0,0,1,2,2,1,2,1,0,1,1,0,1,0,2,3,2,2,3,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
202323,2013-14,Evan Turner,0,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,1,0,2,0,1,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
202323,2014-15,Evan Turner,0,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,1,3,0,1,2,0,2,0,1,1,0,0,0,2,1,0,0,0,0,2,0,1,0
202323,2015-16,Evan Turner,0,0,0,0,1,0,2,1,2,2,2,1,3,1,2,0,1,0,2,3,2,2,3,2,2,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1
202323,2016-17,Evan Turner,0,0,0,0,0,0,2,2,0,2,1,0,3,2,3,0,1,0,1,0,2,2,3,2,0,2,0,0,2,1,0,1,0,2,2,0,0,0,0,0
202323,2017-18,Evan Turner,0,0,0,1,1,0,1,2,0,2,1,0,3,1,2,0,1,0,0,0,1,0,3,1,0,2,0,0,2,0,0,1,0,0,0,1,0,0,0,0
202323,2018-19,Evan Turner,0,0,0,0,0,0,1,1,1,1,2,0,3,2,3,0,1,0,2,2,1,0,3,2,2,2,0,0,2,0,0,1,0,1,0,2,0,0,0,1
202323,2019-20,Evan Turner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202324,2013-14,Derrick Favors,0,0,0,0,0,3,0,1,0,0,0,2,1,0,3,3,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,2,0,0,0,3,0,2,0
202324,2014-15,Derrick Favors,0,0,0,0,0,3,0,1,0,0,0,2,1,0,3,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,2,0,0,0,3,0,3,0
202324,2015-16,Derrick Favors,0,0,0,1,0,3,1,3,2,3,2,2,2,3,2,3,0,0,0,1,0,0,2,1,0,0,1,2,3,0,0,0,2,0,3,0,2,0,2,0
202324,2016-17,Derrick Favors,0,0,0,0,0,3,1,2,0,1,1,1,0,2,2,2,0,0,0,1,0,0,0,1,0,0,1,1,3,2,1,0,1,0,3,0,1,3,0,0
202324,2017-18,Derrick Favors,0,0,0,0,0,4,0,0,1,2,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,1,0,3,3,2,3,2,0
202324,2018-19,Derrick Favors,0,0,0,0,0,4,0,2,0,2,1,4,0,2,2,4,0,0,0,1,0,0,1,1,0,1,0,3,3,0,2,0,2,0,3,3,2,2,2,0
202324,2019-20,Derrick Favors,0,0,0,0,0,3,0,2,0,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,1,0,3,3,3,4,3,0
202324,2020-21,Derrick Favors,0,0,0,0,0,2,1,2,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,1,3,2,3,2,0
202324,2021-22,Derrick Favors,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,2,1,2,0,0
202325,2013-14,Wesley Johnson,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
202325,2014-15,Wesley Johnson,1,0,0,0,0,2,0,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202325,2015-16,Wesley Johnson,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,2,1,1,0,0,0,0,0,0,0
202325,2016-17,Wesley Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
202325,2017-18,Wesley Johnson,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1,2,1,0,2,0,1,1,1,2,1,0,0,0,0
202325,2018-19,Wesley Johnson,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0
202326,2013-14,DeMarcus Cousins,0,0,0,0,0,1,0,1,1,0,0,1,1,0,3,3,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,5,0,1,0
